E1 05 06 01 03 03 08 04 FF 0D E2
E1 05 06 02 03 00 00 00 FF 01 E2
E1 05 06 03 03 03 04 02 FF 05 E2
E1 05 06 04 03 03 07 04 FF 07 E2
E1 05 06 05 03 00 00 00 FF 06 E2
E1 05 06 06 03 04 05 02 FF 06 E2
E1 05 06 07 03 00 00 00 FF 04 E2
E1 05 06 08 03 03 05 02 FF 0F E2
E1 05 06 09 03 00 00 00 FF 0A E2
E1 05 06 0A 03 00 00 00 FF 09 E2
E1 05 06 0B 03 00 00 00 FF 08 E2
E1 05 06 0C 03 03 05 02 FF 0B E2
E1 05 06 0D 03 00 00 00 FF 0E E2
E1 05 06 0E 03 04 05 03 FF 0F E2
E1 05 06 0F 03 00 00 00 FF 0C E2
E1 05 06 10 03 06 05 05 FF 15 E2
E1 05 06 11 03 00 00 00 FF 12 E2
E1 05 06 12 03 00 01 01 FF 11 E2
E1 05 06 13 03 00 04 02 FF 16 E2
E1 05 06 14 03 00 03 02 FF 16 E2
E1 05 06 15 03 00 00 00 FF 16 E2
E1 05 06 16 03 00 01 04 FF 10 E2
E1 05 06 17 03 00 00 00 FF 14 E2
E1 05 06 18 03 00 00 00 FF 1B E2
E1 05 06 19 03 00 04 05 FF 1B E2
E1 05 06 1A 03 00 00 00 FF 19 E2
E1 05 06 1B 03 01 03 03 FF 19 E2
E1 05 06 1C 03 03 06 04 FF 1E E2
E1 05 06 1D 03 01 03 03 FF 1F E2
E1 05 06 1E 03 05 05 03 FF 1E E2
E1 05 06 1F 03 04 07 04 FF 1B E2
E1 05 06 20 03 06 07 04 FF 26 E2
E1 05 06 21 03 01 05 06 FF 20 E2
E1 05 06 22 03 01 05 04 FF 21 E2
E1 05 06 23 03 01 04 04 FF 21 E2
E1 05 06 24 03 00 00 00 FF 27 E2
E1 05 06 25 03 00 00 00 FF 26 E2
E1 05 06 26 03 04 05 05 FF 21 E2
E1 05 06 27 03 04 05 05 FF 20 E2
E1 05 06 28 03 04 05 05 FF 2F E2
E1 05 06 29 03 04 05 05 FF 2E E2
E1 05 06 2A 03 03 02 01 FF 29 E2
E1 05 06 2B 03 05 03 01 FF 2F E2
E1 05 06 2C 03 03 02 00 FF 2E E2
E1 05 06 2D 03 03 02 00 FF 2F E2
E1 05 06 2E 03 03 02 00 FF 2C E2
E1 05 06 2F 03 05 04 02 FF 2F E2
E1 05 06 30 03 05 04 01 FF 33 E2
E1 05 06 31 03 05 04 01 FF 32 E2
E1 05 06 32 03 06 05 03 FF 31 E2
E1 05 06 33 03 04 04 01 FF 31 E2
E1 05 06 34 03 04 04 01 FF 36 E2
E1 05 06 35 03 03 02 00 FF 37 E2
E1 05 06 36 03 00 01 01 FF 35 E2
E1 05 06 37 03 00 00 00 FF 34 E2
E1 05 06 38 03 00 00 00 FF 3B E2
E1 05 06 39 03 00 00 00 FF 3A E2
E1 05 06 3A 03 00 00 00 FF 39 E2
E1 05 06 3B 03 01 02 01 FF 3A E2
E1 05 06 3C 03 01 01 01 FF 3E E2
E1 05 06 3D 03 03 03 00 FF 3E E2
E1 05 06 3E 03 02 02 00 FF 3D E2
E1 05 06 3F 03 03 02 00 FF 3D E2
E1 05 06 40 03 04 02 00 FF 45 E2
E1 05 06 41 03 00 00 00 FF 42 E2
E1 05 06 42 03 00 00 00 FF 41 E2
E1 05 06 43 03 01 04 01 FF 44 E2
E1 05 06 44 03 03 02 00 FF 46 E2
E1 05 06 45 03 00 00 00 FF 46 E2
E1 05 06 46 03 00 00 00 FF 45 E2
E1 05 06 47 03 02 01 00 FF 47 E2
E1 05 06 48 03 05 01 00 FF 4F E2
E1 05 06 49 03 05 01 00 FF 4E E2
E1 05 06 4A 03 00 00 00 FF 49 E2
E1 05 06 4B 03 00 00 00 FF 48 E2
E1 05 06 4C 03 01 01 00 FF 4F E2
E1 05 06 4D 03 01 01 00 FF 4E E2
E1 05 06 4E 03 00 00 00 FF 4D E2
E1 05 06 4F 03 01 01 00 FF 4C E2
E1 05 06 50 03 01 00 00 FF 52 E2
E1 05 06 51 03 00 00 00 FF 52 E2
E1 05 06 52 03 00 00 00 FF 51 E2
E1 05 06 53 03 00 00 00 FF 50 E2
E1 05 06 54 03 00 00 00 FF 57 E2
